"","date","month","day","station","zipcode","lat","lon","countInDay","countInMorning","highTemp","lowTemp","weather","winddir","wind","weathersit","temp"
"3521","4/18/14",4,18,"台北101/世貿",11049,25.033102,121.563292,418,123,28,22,"陰","北風","小於3級","2",25
"3522","12/8/14",12,8,"台北101/世貿",11049,25.033102,121.563292,298,82,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"3523","12/11/14",12,11,"台北101/世貿",11049,25.033102,121.563292,361,106,16,14,"小雨","暫無實況","小於3級","3",15
"3524","7/26/14",7,26,"台北101/世貿",11049,25.033102,121.563292,393,104,32,26,"晴~多雲","北風","小於3級","1",29
"3525","3/22/14",3,22,"台北101/世貿",11049,25.033102,121.563292,423,143,20,17,"多雲","北風","小於3級","2",18.5
"3526","6/16/14",6,16,"台北101/世貿",11049,25.033102,121.563292,322,101,33,26,"小雨","北風","小於3級","3",29.5
"3527","10/21/14",10,21,"台北101/世貿",11049,25.033102,121.563292,302,76,25,21,"小雨~陰","暫無實況","小於3級","2",23
"3528","3/18/14",3,18,"台北101/世貿",11049,25.033102,121.563292,327,90,28,15,"多雲~小雨","北風","小於3級","2",21.5
"3529","1/25/14",1,25,"台北101/世貿",11049,25.033102,121.563292,357,96,16,12,"陰~小雨","西風","小於3級","2",14
"3530","1/23/14",1,23,"台北101/世貿",11049,25.033102,121.563292,369,98,21,9,"晴","西風","小於3級","1",15
"3531","3/17/14",3,17,"台北101/世貿",11049,25.033102,121.563292,353,111,26,19,"陰~多雲","北風","小於3級","2",22.5
"3532","6/18/14",6,18,"台北101/世貿",11049,25.033102,121.563292,287,74,32,25,"陰~中雨","北風","小於3級","2",28.5
"3533","10/25/14",10,25,"台北101/世貿",11049,25.033102,121.563292,475,131,28,23,"陰","東北風","小於3級","2",25.5
"3534","3/16/14",3,16,"台北101/世貿",11049,25.033102,121.563292,514,106,26,17,"多雲","北風","小於3級","2",21.5
"3535","6/17/14",6,17,"台北101/世貿",11049,25.033102,121.563292,269,82,33,28,"陰~小雨","西風","小於3級","2",30.5
"3536","1/20/14",1,20,"台北101/世貿",11049,25.033102,121.563292,479,125,19,9,"小雨","北風","小於3級","3",14
"3537","7/20/14",7,20,"台北101/世貿",11049,25.033102,121.563292,395,116,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"3538","1/22/14",1,22,"台北101/世貿",11049,25.033102,121.563292,448,104,17,7,"陰~多雲","北風","小於3級","2",12
"3539","9/16/14",9,16,"台北101/世貿",11049,25.033102,121.563292,289,93,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"3540","12/10/14",12,10,"台北101/世貿",11049,25.033102,121.563292,333,91,20,18,"中雨","暫無實況","小於3級","3",19
"3541","9/15/14",9,15,"台北101/世貿",11049,25.033102,121.563292,320,106,34,28,"晴~多雲","暫無實況","小於3級","1",31
"3542","9/19/14",9,19,"台北101/世貿",11049,25.033102,121.563292,364,110,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3543","12/12/14",12,12,"台北101/世貿",11049,25.033102,121.563292,500,108,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"3544","10/20/14",10,20,"台北101/世貿",11049,25.033102,121.563292,359,115,31,22,"晴~小雨","北風","小於3級","1",26.5
"3545","7/24/14",7,24,"台北101/世貿",11049,25.033102,121.563292,312,98,31,26,"陰~小雨","北風","小於3級","2",28.5
"3546","3/21/14",3,21,"台北101/世貿",11049,25.033102,121.563292,416,114,20,13,"多雲","北風","小於3級","2",16.5
"3547","1/21/14",1,21,"台北101/世貿",11049,25.033102,121.563292,502,123,13,8,"陰~小雨","北風","小於3級","2",10.5
"3548","10/24/14",10,24,"台北101/世貿",11049,25.033102,121.563292,434,126,28,23,"陰","東北風","小於3級","2",25.5
"3549","7/21/14",7,21,"台北101/世貿",11049,25.033102,121.563292,302,104,33,27,"暴雨","北風","3-4級","3",30
"3550","4/14/14",4,14,"台北101/世貿",11049,25.033102,121.563292,318,90,25,20,"多雲","北風","小於3級","2",22.5
"3551","4/19/14",4,19,"台北101/世貿",11049,25.033102,121.563292,484,144,28,20,"小雨","北風","小於3級","3",24
"3552","10/19/14",10,19,"台北101/世貿",11049,25.033102,121.563292,399,85,31,22,"晴~小雨","北風","小於3級","1",26.5
"3553","9/20/14",9,20,"台北101/世貿",11049,25.033102,121.563292,358,109,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3554","7/22/14",7,22,"台北101/世貿",11049,25.033102,121.563292,247,84,33,27,"暴雨","暫無實況","3-4級","3",30
"3555","10/22/14",10,22,"台北101/世貿",11049,25.033102,121.563292,319,93,26,21,"陰","暫無實況","小於3級","2",23.5
"3556","4/16/14",4,16,"台北101/世貿",11049,25.033102,121.563292,394,90,29,21,"陰~晴","北風","小於3級","1",25
"3557","10/19/14",10,19,"台北車站",10041,25.046255,121.517532,2025,1024,31,22,"晴~小雨","北風","小於3級","1",26.5
"3558","10/24/14",10,24,"台北車站",10041,25.046255,121.517532,2334,1068,28,23,"陰","東北風","小於3級","2",25.5
"3559","10/20/14",10,20,"台北車站",10041,25.046255,121.517532,2191,1154,31,22,"晴~小雨","北風","小於3級","1",26.5
"3560","10/21/14",10,21,"台北車站",10041,25.046255,121.517532,2440,1215,25,21,"小雨~陰","暫無實況","小於3級","2",23
"3561","1/20/14",1,20,"台北車站",10041,25.046255,121.517532,2190,1054,19,9,"小雨","北風","小於3級","3",14
"3562","12/11/14",12,11,"台北車站",10041,25.046255,121.517532,2299,1121,16,14,"小雨","暫無實況","小於3級","3",15
"3563","12/7/14",12,7,"台北車站",10041,25.046255,121.517532,2032,1009,20,16,"小雨","暫無實況","小於3級","3",18
"3564","1/24/14",1,24,"台北車站",10041,25.046255,121.517532,2138,969,21,11,"晴","西風","小於3級","1",16
"3565","4/18/14",4,18,"台北車站",10041,25.046255,121.517532,2320,1177,28,22,"陰","北風","小於3級","2",25
"3566","4/16/14",4,16,"台北車站",10041,25.046255,121.517532,2239,1136,29,21,"陰~晴","北風","小於3級","1",25
"3567","10/22/14",10,22,"台北車站",10041,25.046255,121.517532,2301,1215,26,21,"陰","暫無實況","小於3級","2",23.5
"3568","3/18/14",3,18,"台北車站",10041,25.046255,121.517532,2297,1156,28,15,"多雲~小雨","北風","小於3級","2",21.5
"3569","9/20/14",9,20,"台北車站",10041,25.046255,121.517532,1930,979,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3570","12/13/14",12,13,"台北車站",10041,25.046255,121.517532,2163,1027,19,16,"陰","暫無實況","小於3級","2",17.5
"3571","6/18/14",6,18,"台北車站",10041,25.046255,121.517532,2146,1108,32,25,"陰~中雨","北風","小於3級","2",28.5
"3572","12/9/14",12,9,"台北車站",10041,25.046255,121.517532,2182,1067,23,18,"小雨","暫無實況","小於3級","3",20.5
"3573","6/15/14",6,15,"台北車站",10041,25.046255,121.517532,1814,882,33,26,"小雨","北風","小於3級","3",29.5
"3574","4/19/14",4,19,"台北車站",10041,25.046255,121.517532,2285,1223,28,20,"小雨","北風","小於3級","3",24
"3575","4/15/14",4,15,"台北車站",10041,25.046255,121.517532,2184,1148,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"3576","7/20/14",7,20,"台北車站",10041,25.046255,121.517532,1874,864,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"3577","1/25/14",1,25,"台北車站",10041,25.046255,121.517532,1924,877,16,12,"陰~小雨","西風","小於3級","2",14
"3578","7/21/14",7,21,"台北車站",10041,25.046255,121.517532,2205,1063,33,27,"暴雨","北風","3-4級","3",30
"3579","1/22/14",1,22,"台北車站",10041,25.046255,121.517532,2123,963,17,7,"陰~多雲","北風","小於3級","2",12
"3580","1/19/14",1,19,"台北車站",10041,25.046255,121.517532,1942,874,17,11,"多雲~小雨","北風","小於3級","2",14
"3581","3/16/14",3,16,"台北車站",10041,25.046255,121.517532,2136,1193,26,17,"多雲","北風","小於3級","2",21.5
"3582","3/17/14",3,17,"台北車站",10041,25.046255,121.517532,2366,1179,26,19,"陰~多雲","北風","小於3級","2",22.5
"3583","4/13/14",4,13,"台北車站",10041,25.046255,121.517532,2083,1065,23,20,"小雨","北風","小於3級","3",21.5
"3584","10/25/14",10,25,"台北車站",10041,25.046255,121.517532,2344,1208,28,23,"陰","東北風","小於3級","2",25.5
"3585","6/20/14",6,20,"台北車站",10041,25.046255,121.517532,2212,1121,32,25,"陰~小雨","北風","小於3級","2",28.5
"3586","6/16/14",6,16,"台北車站",10041,25.046255,121.517532,2099,1076,33,26,"小雨","北風","小於3級","3",29.5
"3587","4/14/14",4,14,"台北車站",10041,25.046255,121.517532,2229,1176,25,20,"多雲","北風","小於3級","2",22.5
"3588","9/15/14",9,15,"台北車站",10041,25.046255,121.517532,2229,1144,34,28,"晴~多雲","暫無實況","小於3級","1",31
"3589","9/17/14",9,17,"台北車站",10041,25.046255,121.517532,2133,1023,33,27,"多雲","暫無實況","小於3級","2",30
"3590","7/26/14",7,26,"台北車站",10041,25.046255,121.517532,2073,1055,32,26,"晴~多雲","北風","小於3級","1",29
"3591","4/17/14",4,17,"台北車站",10041,25.046255,121.517532,2316,1210,30,21,"陰","北風","小於3級","2",25.5
"3592","6/17/14",6,17,"台北車站",10041,25.046255,121.517532,2203,1123,33,28,"陰~小雨","西風","小於3級","2",30.5
"3593","3/20/14",3,20,"台北車站",10041,25.046255,121.517532,2292,1149,16,12,"小雨","暫無實況","小於3級","3",14
"3594","9/14/14",9,14,"台北車站",10041,25.046255,121.517532,1833,855,34,30,"多雲","暫無實況","4-5級","2",32
"3595","6/19/14",6,19,"台北車站",10041,25.046255,121.517532,2129,1082,32,26,"陰~小雨","北風","小於3級","2",29
"3596","3/19/14",3,19,"台北車站",10041,25.046255,121.517532,2374,1230,24,12,"小雨","西南風","小於3級","3",18
"3597","9/18/14",9,18,"台北車站",10041,25.046255,121.517532,2178,1041,32,27,"小雨","暫無實況","小於3級","3",29.5
"3598","12/10/14",12,10,"台北車站",10041,25.046255,121.517532,2135,1027,20,18,"中雨","暫無實況","小於3級","3",19
"3599","9/16/14",9,16,"台北車站",10041,25.046255,121.517532,2164,1069,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"3600","1/21/14",1,21,"台北車站",10041,25.046255,121.517532,2122,992,13,8,"陰~小雨","北風","小於3級","2",10.5
"3601","12/12/14",12,12,"台北車站",10041,25.046255,121.517532,2273,1064,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"3602","12/8/14",12,8,"台北車站",10041,25.046255,121.517532,2158,1104,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"3603","6/21/14",6,21,"台北車站",10041,25.046255,121.517532,2035,1033,31,25,"小雨~大雨","西南風","小於3級","3",28
"3604","7/22/14",7,22,"台北車站",10041,25.046255,121.517532,1764,923,33,27,"暴雨","暫無實況","3-4級","3",30
"3605","1/23/14",1,23,"台北車站",10041,25.046255,121.517532,2168,995,21,9,"晴","西風","小於3級","1",15
"3606","10/23/14",10,23,"台北車站",10041,25.046255,121.517532,2137,1044,26,21,"陰","暫無實況","小於3級","2",23.5
"3607","7/24/14",7,24,"台北車站",10041,25.046255,121.517532,2152,997,31,26,"陰~小雨","北風","小於3級","2",28.5
"3608","3/22/14",3,22,"台北車站",10041,25.046255,121.517532,2385,1233,20,17,"多雲","北風","小於3級","2",18.5
"3609","7/25/14",7,25,"台北車站",10041,25.046255,121.517532,2235,1054,32,26,"晴~多雲","北風","小於3級","1",29
"3610","9/19/14",9,19,"台北車站",10041,25.046255,121.517532,2217,1024,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3611","3/21/14",3,21,"台北車站",10041,25.046255,121.517532,2477,1179,20,13,"多雲","北風","小於3級","2",16.5
"3612","7/23/14",7,23,"台北車站",10041,25.046255,121.517532,680,151,33,27,"小雨","北風","小於3級","3",30
"3613","7/21/14",7,21,"台北橋",24142,25.063274,121.500762,66,20,33,27,"暴雨","北風","3-4級","3",30
"3614","6/18/14",6,18,"台北橋",24142,25.063274,121.500762,60,14,32,25,"陰~中雨","北風","小於3級","2",28.5
"3615","7/23/14",7,23,"台北橋",24142,25.063274,121.500762,28,12,33,27,"小雨","北風","小於3級","3",30
"3616","12/8/14",12,8,"台北橋",24142,25.063274,121.500762,66,19,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"3617","10/22/14",10,22,"台北橋",24142,25.063274,121.500762,85,30,26,21,"陰","暫無實況","小於3級","2",23.5
"3618","3/19/14",3,19,"台北橋",24142,25.063274,121.500762,88,26,24,12,"小雨","西南風","小於3級","3",18
"3619","12/9/14",12,9,"台北橋",24142,25.063274,121.500762,86,32,23,18,"小雨","暫無實況","小於3級","3",20.5
"3620","6/19/14",6,19,"台北橋",24142,25.063274,121.500762,84,28,32,26,"陰~小雨","北風","小於3級","2",29
"3621","3/20/14",3,20,"台北橋",24142,25.063274,121.500762,64,25,16,12,"小雨","暫無實況","小於3級","3",14
"3622","3/21/14",3,21,"台北橋",24142,25.063274,121.500762,79,36,20,13,"多雲","北風","小於3級","2",16.5
"3623","1/24/14",1,24,"台北橋",24142,25.063274,121.500762,76,31,21,11,"晴","西風","小於3級","1",16
"3624","9/14/14",9,14,"台北橋",24142,25.063274,121.500762,78,24,34,30,"多雲","暫無實況","4-5級","2",32
"3625","9/15/14",9,15,"台北橋",24142,25.063274,121.500762,83,25,34,28,"晴~多雲","暫無實況","小於3級","1",31
"3626","6/17/14",6,17,"台北橋",24142,25.063274,121.500762,68,24,33,28,"陰~小雨","西風","小於3級","2",30.5
"3627","3/17/14",3,17,"台北橋",24142,25.063274,121.500762,81,22,26,19,"陰~多雲","北風","小於3級","2",22.5
"3628","12/10/14",12,10,"台北橋",24142,25.063274,121.500762,76,33,20,18,"中雨","暫無實況","小於3級","3",19
"3629","10/25/14",10,25,"台北橋",24142,25.063274,121.500762,78,27,28,23,"陰","東北風","小於3級","2",25.5
"3630","3/22/14",3,22,"台北橋",24142,25.063274,121.500762,59,24,20,17,"多雲","北風","小於3級","2",18.5
"3631","1/19/14",1,19,"台北橋",24142,25.063274,121.500762,85,31,17,11,"多雲~小雨","北風","小於3級","2",14
"3632","9/16/14",9,16,"台北橋",24142,25.063274,121.500762,78,24,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"3633","4/15/14",4,15,"台北橋",24142,25.063274,121.500762,76,24,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"3634","12/11/14",12,11,"台北橋",24142,25.063274,121.500762,88,25,16,14,"小雨","暫無實況","小於3級","3",15
"3635","7/22/14",7,22,"台北橋",24142,25.063274,121.500762,59,26,33,27,"暴雨","暫無實況","3-4級","3",30
"3636","4/17/14",4,17,"台北橋",24142,25.063274,121.500762,83,28,30,21,"陰","北風","小於3級","2",25.5
"3637","3/18/14",3,18,"台北橋",24142,25.063274,121.500762,71,28,28,15,"多雲~小雨","北風","小於3級","2",21.5
"3638","1/22/14",1,22,"台北橋",24142,25.063274,121.500762,58,14,17,7,"陰~多雲","北風","小於3級","2",12
"3639","10/21/14",10,21,"台北橋",24142,25.063274,121.500762,90,34,25,21,"小雨~陰","暫無實況","小於3級","2",23
"3640","4/19/14",4,19,"台北橋",24142,25.063274,121.500762,73,24,28,20,"小雨","北風","小於3級","3",24
"3641","4/16/14",4,16,"台北橋",24142,25.063274,121.500762,74,35,29,21,"陰~晴","北風","小於3級","1",25
"3642","4/18/14",4,18,"台北橋",24142,25.063274,121.500762,85,31,28,22,"陰","北風","小於3級","2",25
"3643","12/7/14",12,7,"台北橋",24142,25.063274,121.500762,80,22,20,16,"小雨","暫無實況","小於3級","3",18
"3644","7/24/14",7,24,"台北橋",24142,25.063274,121.500762,78,21,31,26,"陰~小雨","北風","小於3級","2",28.5
"3645","12/13/14",12,13,"台北橋",24142,25.063274,121.500762,74,20,19,16,"陰","暫無實況","小於3級","2",17.5
"3646","10/24/14",10,24,"台北橋",24142,25.063274,121.500762,80,28,28,23,"陰","東北風","小於3級","2",25.5
"3647","1/21/14",1,21,"台北橋",24142,25.063274,121.500762,79,26,13,8,"陰~小雨","北風","小於3級","2",10.5
"3648","4/14/14",4,14,"台北橋",24142,25.063274,121.500762,78,35,25,20,"多雲","北風","小於3級","2",22.5
"3649","6/16/14",6,16,"台北橋",24142,25.063274,121.500762,60,28,33,26,"小雨","北風","小於3級","3",29.5
"3650","1/20/14",1,20,"台北橋",24142,25.063274,121.500762,71,26,19,9,"小雨","北風","小於3級","3",14
"3651","6/15/14",6,15,"台北橋",24142,25.063274,121.500762,79,39,33,26,"小雨","北風","小於3級","3",29.5
"3652","9/19/14",9,19,"台北橋",24142,25.063274,121.500762,83,28,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3653","10/23/14",10,23,"台北橋",24142,25.063274,121.500762,77,30,26,21,"陰","暫無實況","小於3級","2",23.5
"3654","9/20/14",9,20,"台北橋",24142,25.063274,121.500762,77,25,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3655","6/21/14",6,21,"台北橋",24142,25.063274,121.500762,83,30,31,25,"小雨~大雨","西南風","小於3級","3",28
"3656","12/12/14",12,12,"台北橋",24142,25.063274,121.500762,93,33,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"3657","7/25/14",7,25,"台北橋",24142,25.063274,121.500762,95,25,32,26,"晴~多雲","北風","小於3級","1",29
"3658","1/25/14",1,25,"台北橋",24142,25.063274,121.500762,80,23,16,12,"陰~小雨","西風","小於3級","2",14
"3659","6/20/14",6,20,"台北橋",24142,25.063274,121.500762,69,20,32,25,"陰~小雨","北風","小於3級","2",28.5
"3660","1/23/14",1,23,"台北橋",24142,25.063274,121.500762,72,22,21,9,"晴","西風","小於3級","1",15
"3661","10/20/14",10,20,"台北橋",24142,25.063274,121.500762,80,21,31,22,"晴~小雨","北風","小於3級","1",26.5
"3662","9/18/14",9,18,"台北橋",24142,25.063274,121.500762,64,28,32,27,"小雨","暫無實況","小於3級","3",29.5
"3663","7/20/14",7,20,"台北橋",24142,25.063274,121.500762,69,23,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"3664","4/13/14",4,13,"台北橋",24142,25.063274,121.500762,74,29,23,20,"小雨","北風","小於3級","3",21.5
"3665","10/19/14",10,19,"台北橋",24142,25.063274,121.500762,90,39,31,22,"晴~小雨","北風","小於3級","1",26.5
"3666","7/26/14",7,26,"台北橋",24142,25.063274,121.500762,67,29,32,26,"晴~多雲","北風","小於3級","1",29
"3667","9/17/14",9,17,"台北橋",24142,25.063274,121.500762,88,35,33,27,"多雲","暫無實況","小於3級","2",30
"3668","3/16/14",3,16,"台北橋",24142,25.063274,121.500762,78,28,26,17,"多雲","北風","小於3級","2",21.5
"3669","12/12/14",12,12,"台北小巨蛋",10553,25.051836,121.55153,620,174,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"3670","12/11/14",12,11,"台北小巨蛋",10553,25.051836,121.55153,662,197,16,14,"小雨","暫無實況","小於3級","3",15
"3671","12/8/14",12,8,"台北小巨蛋",10553,25.051836,121.55153,516,174,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"3672","12/10/14",12,10,"台北小巨蛋",10553,25.051836,121.55153,668,159,20,18,"中雨","暫無實況","小於3級","3",19
"3673","12/13/14",12,13,"台北小巨蛋",10553,25.051836,121.55153,689,152,19,16,"陰","暫無實況","小於3級","2",17.5
"3674","12/9/14",12,9,"台北小巨蛋",10553,25.051836,121.55153,580,191,23,18,"小雨","暫無實況","小於3級","3",20.5
"3675","12/7/14",12,7,"台北小巨蛋",10553,25.051836,121.55153,675,151,20,16,"小雨","暫無實況","小於3級","3",18
"3676","1/23/14",1,23,"台電大樓",10089,25.020725,121.528168,559,140,21,9,"晴","西風","小於3級","1",15
"3677","10/25/14",10,25,"台電大樓",10089,25.020725,121.528168,719,247,28,23,"陰","東北風","小於3級","2",25.5
"3678","4/13/14",4,13,"台電大樓",10089,25.020725,121.528168,479,126,23,20,"小雨","北風","小於3級","3",21.5
"3679","9/18/14",9,18,"台電大樓",10089,25.020725,121.528168,522,126,32,27,"小雨","暫無實況","小於3級","3",29.5
"3680","7/20/14",7,20,"台電大樓",10089,25.020725,121.528168,423,107,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"3681","9/15/14",9,15,"台電大樓",10089,25.020725,121.528168,486,153,34,28,"晴~多雲","暫無實況","小於3級","1",31
"3682","12/13/14",12,13,"台電大樓",10089,25.020725,121.528168,535,128,19,16,"陰","暫無實況","小於3級","2",17.5
"3683","3/17/14",3,17,"台電大樓",10089,25.020725,121.528168,514,140,26,19,"陰~多雲","北風","小於3級","2",22.5
"3684","12/10/14",12,10,"台電大樓",10089,25.020725,121.528168,609,155,20,18,"中雨","暫無實況","小於3級","3",19
"3685","12/7/14",12,7,"台電大樓",10089,25.020725,121.528168,554,133,20,16,"小雨","暫無實況","小於3級","3",18
"3686","6/20/14",6,20,"台電大樓",10089,25.020725,121.528168,565,179,32,25,"陰~小雨","北風","小於3級","2",28.5
"3687","4/15/14",4,15,"台電大樓",10089,25.020725,121.528168,556,166,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"3688","10/24/14",10,24,"台電大樓",10089,25.020725,121.528168,671,196,28,23,"陰","東北風","小於3級","2",25.5
"3689","4/16/14",4,16,"台電大樓",10089,25.020725,121.528168,519,136,29,21,"陰~晴","北風","小於3級","1",25
"3690","3/19/14",3,19,"台電大樓",10089,25.020725,121.528168,531,151,24,12,"小雨","西南風","小於3級","3",18
"3691","4/18/14",4,18,"台電大樓",10089,25.020725,121.528168,573,150,28,22,"陰","北風","小於3級","2",25
"3692","1/20/14",1,20,"台電大樓",10089,25.020725,121.528168,532,131,19,9,"小雨","北風","小於3級","3",14
"3693","3/18/14",3,18,"台電大樓",10089,25.020725,121.528168,535,135,28,15,"多雲~小雨","北風","小於3級","2",21.5
"3694","7/21/14",7,21,"台電大樓",10089,25.020725,121.528168,455,126,33,27,"暴雨","北風","3-4級","3",30
"3695","1/19/14",1,19,"台電大樓",10089,25.020725,121.528168,458,108,17,11,"多雲~小雨","北風","小於3級","2",14
"3696","3/20/14",3,20,"台電大樓",10089,25.020725,121.528168,587,168,16,12,"小雨","暫無實況","小於3級","3",14
"3697","1/22/14",1,22,"台電大樓",10089,25.020725,121.528168,524,134,17,7,"陰~多雲","北風","小於3級","2",12
"3698","10/19/14",10,19,"台電大樓",10089,25.020725,121.528168,492,122,31,22,"晴~小雨","北風","小於3級","1",26.5
"3699","1/25/14",1,25,"台電大樓",10089,25.020725,121.528168,523,142,16,12,"陰~小雨","西風","小於3級","2",14
"3700","9/14/14",9,14,"台電大樓",10089,25.020725,121.528168,424,112,34,30,"多雲","暫無實況","4-5級","2",32
"3701","7/24/14",7,24,"台電大樓",10089,25.020725,121.528168,480,114,31,26,"陰~小雨","北風","小於3級","2",28.5
"3702","10/21/14",10,21,"台電大樓",10089,25.020725,121.528168,608,147,25,21,"小雨~陰","暫無實況","小於3級","2",23
"3703","9/20/14",9,20,"台電大樓",10089,25.020725,121.528168,447,110,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3704","12/12/14",12,12,"台電大樓",10089,25.020725,121.528168,590,150,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"3705","6/15/14",6,15,"台電大樓",10089,25.020725,121.528168,455,123,33,26,"小雨","北風","小於3級","3",29.5
"3706","6/19/14",6,19,"台電大樓",10089,25.020725,121.528168,594,206,32,26,"陰~小雨","北風","小於3級","2",29
"3707","6/16/14",6,16,"台電大樓",10089,25.020725,121.528168,482,137,33,26,"小雨","北風","小於3級","3",29.5
"3708","4/14/14",4,14,"台電大樓",10089,25.020725,121.528168,541,148,25,20,"多雲","北風","小於3級","2",22.5
"3709","10/20/14",10,20,"台電大樓",10089,25.020725,121.528168,557,172,31,22,"晴~小雨","北風","小於3級","1",26.5
"3710","1/24/14",1,24,"台電大樓",10089,25.020725,121.528168,528,131,21,11,"晴","西風","小於3級","1",16
"3711","12/11/14",12,11,"台電大樓",10089,25.020725,121.528168,598,153,16,14,"小雨","暫無實況","小於3級","3",15
"3712","7/23/14",7,23,"台電大樓",10089,25.020725,121.528168,192,32,33,27,"小雨","北風","小於3級","3",30
"3713","4/17/14",4,17,"台電大樓",10089,25.020725,121.528168,509,133,30,21,"陰","北風","小於3級","2",25.5
"3714","12/9/14",12,9,"台電大樓",10089,25.020725,121.528168,582,139,23,18,"小雨","暫無實況","小於3級","3",20.5
"3715","7/26/14",7,26,"台電大樓",10089,25.020725,121.528168,479,114,32,26,"晴~多雲","北風","小於3級","1",29
"3716","9/16/14",9,16,"台電大樓",10089,25.020725,121.528168,521,144,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"3717","9/19/14",9,19,"台電大樓",10089,25.020725,121.528168,503,139,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"3718","3/21/14",3,21,"台電大樓",10089,25.020725,121.528168,534,135,20,13,"多雲","北風","小於3級","2",16.5
"3719","3/22/14",3,22,"台電大樓",10089,25.020725,121.528168,506,113,20,17,"多雲","北風","小於3級","2",18.5
"3720","7/25/14",7,25,"台電大樓",10089,25.020725,121.528168,513,127,32,26,"晴~多雲","北風","小於3級","1",29
"3721","6/18/14",6,18,"台電大樓",10089,25.020725,121.528168,494,168,32,25,"陰~中雨","北風","小於3級","2",28.5
"3722","6/21/14",6,21,"台電大樓",10089,25.020725,121.528168,484,124,31,25,"小雨~大雨","西南風","小於3級","3",28
"3723","6/17/14",6,17,"台電大樓",10089,25.020725,121.528168,529,143,33,28,"陰~小雨","西風","小於3級","2",30.5
"3724","4/19/14",4,19,"台電大樓",10089,25.020725,121.528168,536,122,28,20,"小雨","北風","小於3級","3",24
"3725","10/23/14",10,23,"台電大樓",10089,25.020725,121.528168,539,153,26,21,"陰","暫無實況","小於3級","2",23.5
"3726","9/17/14",9,17,"台電大樓",10089,25.020725,121.528168,518,146,33,27,"多雲","暫無實況","小於3級","2",30
"3727","7/22/14",7,22,"台電大樓",10089,25.020725,121.528168,457,151,33,27,"暴雨","暫無實況","3-4級","3",30
"3728","1/21/14",1,21,"台電大樓",10089,25.020725,121.528168,496,120,13,8,"陰~小雨","北風","小於3級","2",10.5
"3729","10/22/14",10,22,"台電大樓",10089,25.020725,121.528168,596,163,26,21,"陰","暫無實況","小於3級","2",23.5
"3730","3/16/14",3,16,"台電大樓",10089,25.020725,121.528168,460,112,26,17,"多雲","北風","小於3級","2",21.5
"3731","12/8/14",12,8,"台電大樓",10089,25.020725,121.528168,490,128,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"3732","4/16/14",4,16,"臺大醫院",NA,NA,NA,1213,692,29,21,"陰~晴","北風","小於3級","1",25
"3733","7/21/14",7,21,"臺大醫院",NA,NA,NA,1167,651,33,27,"暴雨","北風","3-4級","3",30
"3734","1/19/14",1,19,"臺大醫院",NA,NA,NA,370,162,17,11,"多雲~小雨","北風","小於3級","2",14
"3735","7/24/14",7,24,"臺大醫院",NA,NA,NA,1151,663,31,26,"陰~小雨","北風","小於3級","2",28.5
"3736","3/19/14",3,19,"臺大醫院",NA,NA,NA,1423,755,24,12,"小雨","西南風","小於3級","3",18
"3737","4/18/14",4,18,"臺大醫院",NA,NA,NA,1180,660,28,22,"陰","北風","小於3級","2",25
"3738","1/25/14",1,25,"臺大醫院",NA,NA,NA,535,275,16,12,"陰~小雨","西風","小於3級","2",14
"3739","10/25/14",10,25,"臺大醫院",NA,NA,NA,603,322,28,23,"陰","東北風","小於3級","2",25.5
"3740","7/20/14",7,20,"臺大醫院",NA,NA,NA,375,181,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
